site,date,year,month,sst_mean
FI,1916-10-16,1916,10,12.672389030456543
FI,1916-11-16,1916,11,13.422632217407227
FI,1916-12-16,1916,12,15.091612815856934
FI,1917-01-16,1917,1,16.34906578063965
FI,1917-02-15,1917,2,17.43674659729004
FI,1917-03-16,1917,3,17.622602462768555
FI,1917-04-16,1917,4,16.112470626831055
FI,1917-05-16,1917,5,14.077656745910645
FI,1917-06-16,1917,6,13.448379516601563
FI,1917-07-16,1917,7,12.082390785217285
FI,1917-08-16,1917,8,12.258182525634766
FI,1917-09-16,1917,9,12.470075607299805
FI,1917-10-16,1917,10,12.642913818359375
FI,1917-11-16,1917,11,13.538130760192871
FI,1917-12-16,1917,12,14.725050926208496
FI,1918-01-16,1918,1,15.646827697753906
FI,1918-02-15,1918,2,16.645435333251953
FI,1918-03-16,1918,3,17.255916595458984
FI,1918-04-16,1918,4,16.204116821289063
FI,1918-05-16,1918,5,14.210156440734863
FI,1918-06-16,1918,6,13.416629791259766
FI,1918-07-16,1918,7,12.581642150878906
FI,1918-08-16,1918,8,12.113744735717773
FI,1918-09-16,1918,9,12.218889236450195
FI,1918-10-16,1918,10,13.126139640808105
FI,1918-11-16,1918,11,14.08969497680664
FI,1918-12-16,1918,12,15.043800354003906
FI,1919-01-16,1919,1,16.65674591064453
FI,1919-02-15,1919,2,17.573684692382813
FI,1919-03-16,1919,3,17.054092407226563
FI,1919-04-16,1919,4,16.481243133544922
FI,1919-05-16,1919,5,14.863282203674316
FI,1919-06-16,1919,6,14.280130386352539
FI,1919-07-16,1919,7,12.548330307006836
FI,1919-08-16,1919,8,12.137744903564453
FI,1919-09-16,1919,9,12.069514274597168
FI,1919-10-16,1919,10,12.444889068603516
FI,1919-11-16,1919,11,13.39494514465332
FI,1919-12-16,1919,12,15.097676277160645
FI,1920-01-16,1920,1,16.608867645263672
FI,1920-02-15,1920,2,17.34161949157715
FI,1920-03-16,1920,3,17.662307739257813
FI,1920-04-16,1920,4,16.79405403137207
FI,1920-05-16,1920,5,14.767532348632813
FI,1920-06-16,1920,6,13.378554344177246
FI,1920-07-16,1920,7,12.575580596923828
FI,1920-08-16,1920,8,11.463661193847656
FI,1920-09-16,1920,9,11.893189430236816
FI,1920-10-16,1920,10,12.528327941894531
FI,1920-11-16,1920,11,14.031881332397461
FI,1920-12-16,1920,12,15.727733612060547
FI,1921-01-16,1921,1,16.902421951293945
FI,1921-02-15,1921,2,17.8446044921875
FI,1921-03-16,1921,3,17.259754180908203
FI,1921-04-16,1921,4,16.63848304748535
FI,1921-05-16,1921,5,15.074387550354004
FI,1921-06-16,1921,6,14.042129516601563
FI,1921-07-16,1921,7,13.09570026397705
FI,1921-08-16,1921,8,12.20073127746582
FI,1921-09-16,1921,9,12.494604110717773
FI,1921-10-16,1921,10,13.116365432739258
FI,1921-11-16,1921,11,14.180646896362305
FI,1921-12-16,1921,12,15.442621231079102
FI,1922-01-16,1922,1,17.18514060974121
FI,1922-02-15,1922,2,17.592111587524414
FI,1922-03-16,1922,3,17.759174346923828
FI,1922-04-16,1922,4,16.475006103515625
FI,1922-05-16,1922,5,14.799938201904297
FI,1922-06-16,1922,6,14.504490852355957
FI,1922-07-16,1922,7,12.930280685424805
FI,1922-08-16,1922,8,12.421202659606934
FI,1922-09-16,1922,9,12.209951400756836
FI,1922-10-16,1922,10,13.272626876831055
FI,1922-11-16,1922,11,13.360296249389648
FI,1922-12-16,1922,12,15.372642517089844
FI,1923-01-16,1923,1,16.273746490478516
FI,1923-02-15,1923,2,16.992237091064453
FI,1923-03-16,1923,3,17.915281295776367
FI,1923-04-16,1923,4,16.843931198120117
FI,1923-05-16,1923,5,14.952056884765625
FI,1923-06-16,1923,6,13.64240550994873
FI,1923-07-16,1923,7,12.157835006713867
FI,1923-08-16,1923,8,12.225006103515625
FI,1923-09-16,1923,9,12.571866989135742
FI,1923-10-16,1923,10,12.519449234008789
FI,1923-11-16,1923,11,13.361932754516602
FI,1923-12-16,1923,12,15.138191223144531
FI,1924-01-16,1924,1,15.956336975097656
FI,1924-02-15,1924,2,16.815601348876953
FI,1924-03-16,1924,3,16.691104888916016
FI,1924-04-16,1924,4,15.706693649291992
FI,1924-05-16,1924,5,14.553430557250977
FI,1924-06-16,1924,6,12.740615844726563
FI,1924-07-16,1924,7,11.83034896850586
FI,1924-08-16,1924,8,12.045099258422852
FI,1924-09-16,1924,9,12.038106918334961
FI,1924-10-16,1924,10,12.560726165771484
FI,1924-11-16,1924,11,13.557635307312012
FI,1924-12-16,1924,12,14.778847694396973
FI,1925-01-16,1925,1,16.81200408935547
FI,1925-02-15,1925,2,16.856689453125
FI,1925-03-16,1925,3,17.43303680419922
FI,1925-04-16,1925,4,16.527019500732422
FI,1925-05-16,1925,5,14.068283081054688
FI,1925-06-16,1925,6,14.10191822052002
FI,1925-07-16,1925,7,12.562312126159668
FI,1925-08-16,1925,8,11.93905258178711
FI,1925-09-16,1925,9,11.372929573059082
FI,1925-10-16,1925,10,12.188365936279297
FI,1925-11-16,1925,11,13.558874130249023
FI,1925-12-16,1925,12,14.609087944030762
FI,1926-01-16,1926,1,15.79062271118164
FI,1926-02-15,1926,2,16.468379974365234
FI,1926-03-16,1926,3,17.341323852539063
FI,1926-04-16,1926,4,16.656017303466797
FI,1926-05-16,1926,5,14.114330291748047
FI,1926-06-16,1926,6,13.408696174621582
FI,1926-07-16,1926,7,12.543915748596191
FI,1926-08-16,1926,8,11.93565559387207
FI,1926-09-16,1926,9,12.363450050354004
FI,1926-10-16,1926,10,12.910319328308105
FI,1926-11-16,1926,11,13.713322639465332
FI,1926-12-16,1926,12,14.980892181396484
FI,1927-01-16,1927,1,16.89762306213379
FI,1927-02-15,1927,2,17.244346618652344
FI,1927-03-16,1927,3,16.53646469116211
FI,1927-04-16,1927,4,15.978425025939941
FI,1927-05-16,1927,5,13.750550270080566
FI,1927-06-16,1927,6,12.745153427124023
FI,1927-07-16,1927,7,12.46786880493164
FI,1927-08-16,1927,8,11.790193557739258
FI,1927-09-16,1927,9,12.024713516235352
FI,1927-10-16,1927,10,13.0744047164917
FI,1927-11-16,1927,11,13.709020614624023
FI,1927-12-16,1927,12,15.582695960998535
FI,1928-01-16,1928,1,17.332080841064453
FI,1928-02-15,1928,2,17.701515197753906
FI,1928-03-16,1928,3,18.722087860107422
FI,1928-04-16,1928,4,17.09033203125
FI,1928-05-16,1928,5,14.590143203735352
FI,1928-06-16,1928,6,13.293546676635742
FI,1928-07-16,1928,7,12.892057418823242
FI,1928-08-16,1928,8,12.107239723205566
FI,1928-09-16,1928,9,11.729564666748047
FI,1928-10-16,1928,10,12.183544158935547
FI,1928-11-16,1928,11,13.693111419677734
FI,1928-12-16,1928,12,15.1215238571167
FI,1929-01-16,1929,1,16.260665893554688
FI,1929-02-15,1929,2,17.699108123779297
FI,1929-03-16,1929,3,17.096397399902344
FI,1929-04-16,1929,4,16.117431640625
FI,1929-05-16,1929,5,14.635343551635742
FI,1929-06-16,1929,6,12.869196891784668
FI,1929-07-16,1929,7,11.699140548706055
FI,1929-08-16,1929,8,11.198984146118164
FI,1929-09-16,1929,9,11.144847869873047
FI,1929-10-16,1929,10,12.352558135986328
FI,1929-11-16,1929,11,13.665128707885742
FI,1929-12-16,1929,12,14.535093307495117
FI,1930-01-16,1930,1,16.25432586669922
FI,1930-02-15,1930,2,17.951499938964844
FI,1930-03-16,1930,3,16.93433952331543
FI,1930-04-16,1930,4,15.94721794128418
FI,1930-05-16,1930,5,14.383231163024902
FI,1930-06-16,1930,6,13.584722518920898
FI,1930-07-16,1930,7,12.591419219970703
FI,1930-08-16,1930,8,11.875219345092773
FI,1930-09-16,1930,9,11.707324981689453
FI,1930-10-16,1930,10,12.822168350219727
FI,1930-11-16,1930,11,13.288888931274414
FI,1930-12-16,1930,12,15.517672538757324
FI,1931-01-16,1931,1,15.815702438354492
FI,1931-02-15,1931,2,16.87303924560547
FI,1931-03-16,1931,3,16.675609588623047
FI,1931-04-16,1931,4,15.822287559509277
FI,1931-05-16,1931,5,14.994397163391113
FI,1931-06-16,1931,6,13.748211860656738
FI,1931-07-16,1931,7,12.11050033569336
FI,1931-08-16,1931,8,12.157325744628906
FI,1931-09-16,1931,9,11.534082412719727
FI,1931-10-16,1931,10,12.476743698120117
FI,1931-11-16,1931,11,13.723642349243164
FI,1931-12-16,1931,12,14.855803489685059
FI,1932-01-16,1932,1,16.33234977722168
FI,1932-02-15,1932,2,17.298465728759766
FI,1932-03-16,1932,3,17.475135803222656
FI,1932-04-16,1932,4,16.002328872680664
FI,1932-05-16,1932,5,14.725390434265137
FI,1932-06-16,1932,6,13.446255683898926
FI,1932-07-16,1932,7,12.549994468688965
FI,1932-08-16,1932,8,12.103864669799805
FI,1932-09-16,1932,9,12.714951515197754
FI,1932-10-16,1932,10,12.180221557617188
FI,1932-11-16,1932,11,14.094320297241211
FI,1932-12-16,1932,12,15.014959335327148
FI,1933-01-16,1933,1,16.640975952148438
FI,1933-02-15,1933,2,16.952083587646484
FI,1933-03-16,1933,3,16.302783966064453
FI,1933-04-16,1933,4,15.699441909790039
FI,1933-05-16,1933,5,14.46815299987793
FI,1933-06-16,1933,6,13.387825012207031
FI,1933-07-16,1933,7,12.271247863769531
FI,1933-08-16,1933,8,12.010725021362305
FI,1933-09-16,1933,9,11.956287384033203
FI,1933-10-16,1933,10,13.219892501831055
FI,1933-11-16,1933,11,13.638947486877441
FI,1933-12-16,1933,12,15.829423904418945
FI,1934-01-16,1934,1,17.104698181152344
FI,1934-02-15,1934,2,17.142751693725586
FI,1934-03-16,1934,3,17.887645721435547
FI,1934-04-16,1934,4,16.724292755126953
FI,1934-05-16,1934,5,14.919042587280273
FI,1934-06-16,1934,6,13.816856384277344
FI,1934-07-16,1934,7,12.725618362426758
FI,1934-08-16,1934,8,12.642091751098633
FI,1934-09-16,1934,9,12.226435661315918
FI,1934-10-16,1934,10,13.761678695678711
FI,1934-11-16,1934,11,14.396879196166992
FI,1934-12-16,1934,12,15.81301498413086
FI,1935-01-16,1935,1,16.900192260742188
FI,1935-02-15,1935,2,17.084789276123047
FI,1935-03-16,1935,3,17.546831130981445
FI,1935-04-16,1935,4,16.264925003051758
FI,1935-05-16,1935,5,14.678987503051758
FI,1935-06-16,1935,6,13.455810546875
FI,1935-07-16,1935,7,12.702470779418945
FI,1935-08-16,1935,8,11.867080688476563
FI,1935-09-16,1935,9,12.04410457611084
FI,1935-10-16,1935,10,12.863995552062988
FI,1935-11-16,1935,11,13.867773056030273
FI,1935-12-16,1935,12,15.710020065307617
FI,1936-01-16,1936,1,16.910415649414063
FI,1936-02-15,1936,2,17.753101348876953
FI,1936-03-16,1936,3,17.588619232177734
FI,1936-04-16,1936,4,15.95486068725586
FI,1936-05-16,1936,5,14.174650192260742
FI,1936-06-16,1936,6,13.54548454284668
FI,1936-07-16,1936,7,12.115324020385742
FI,1936-08-16,1936,8,12.149277687072754
FI,1936-09-16,1936,9,12.002588272094727
FI,1936-10-16,1936,10,12.815452575683594
FI,1936-11-16,1936,11,13.542162895202637
FI,1936-12-16,1936,12,15.675795555114746
FI,1937-01-16,1937,1,16.078895568847656
FI,1937-02-15,1937,2,17.123395919799805
FI,1937-03-16,1937,3,16.98428726196289
FI,1937-04-16,1937,4,16.162128448486328
FI,1937-05-16,1937,5,14.815670013427734
FI,1937-06-16,1937,6,13.358774185180664
FI,1937-07-16,1937,7,11.88003158569336
FI,1937-08-16,1937,8,12.51856803894043
FI,1937-09-16,1937,9,12.346181869506836
FI,1937-10-16,1937,10,14.227132797241211
FI,1937-11-16,1937,11,14.90931224822998
FI,1937-12-16,1937,12,15.853686332702637
FI,1938-01-16,1938,1,16.948421478271484
FI,1938-02-15,1938,2,18.127853393554688
FI,1938-03-16,1938,3,17.374000549316406
FI,1938-04-16,1938,4,16.996198654174805
FI,1938-05-16,1938,5,15.622865676879883
FI,1938-06-16,1938,6,14.204639434814453
FI,1938-07-16,1938,7,12.69536018371582
FI,1938-08-16,1938,8,12.99918270111084
FI,1938-09-16,1938,9,12.007381439208984
FI,1938-10-16,1938,10,13.31118106842041
FI,1938-11-16,1938,11,14.486692428588867
FI,1938-12-16,1938,12,15.799080848693848
FI,1939-01-16,1939,1,17.186077117919922
FI,1939-02-15,1939,2,18.146360397338867
FI,1939-03-16,1939,3,17.783252716064453
FI,1939-04-16,1939,4,17.395355224609375
FI,1939-05-16,1939,5,15.517812728881836
FI,1939-06-16,1939,6,14.239253997802734
FI,1939-07-16,1939,7,12.79557991027832
FI,1939-08-16,1939,8,12.59849739074707
FI,1939-09-16,1939,9,12.558911323547363
FI,1939-10-16,1939,10,13.86513900756836
FI,1939-11-16,1939,11,14.925569534301758
FI,1939-12-16,1939,12,15.290925979614258
FI,1940-01-16,1940,1,16.464828491210938
FI,1940-02-15,1940,2,17.054872512817383
FI,1940-03-16,1940,3,17.244606018066406
FI,1940-04-16,1940,4,16.53330421447754
FI,1940-05-16,1940,5,14.813406944274902
FI,1940-06-16,1940,6,13.550455093383789
FI,1940-07-16,1940,7,12.351933479309082
FI,1940-08-16,1940,8,12.358773231506348
FI,1940-09-16,1940,9,12.108575820922852
FI,1940-10-16,1940,10,12.961389541625977
FI,1940-11-16,1940,11,14.299507141113281
FI,1940-12-16,1940,12,15.761738777160645
FI,1941-01-16,1941,1,17.59195327758789
FI,1941-02-15,1941,2,18.00555992126465
FI,1941-03-16,1941,3,17.925167083740234
FI,1941-04-16,1941,4,17.077117919921875
FI,1941-05-16,1941,5,15.314407348632813
FI,1941-06-16,1941,6,14.391066551208496
FI,1941-07-16,1941,7,13.010018348693848
FI,1941-08-16,1941,8,12.979931831359863
FI,1941-09-16,1941,9,12.41288948059082
FI,1941-10-16,1941,10,13.41082763671875
FI,1941-11-16,1941,11,14.770631790161133
FI,1941-12-16,1941,12,16.430551528930664
FI,1942-01-16,1942,1,17.174327850341797
FI,1942-02-15,1942,2,17.793684005737305
FI,1942-03-16,1942,3,18.122543334960938
FI,1942-04-16,1942,4,16.761526107788086
FI,1942-05-16,1942,5,15.845595359802246
FI,1942-06-16,1942,6,14.412379264831543
FI,1942-07-16,1942,7,12.817827224731445
FI,1942-08-16,1942,8,12.426557540893555
FI,1942-09-16,1942,9,12.674015045166016
FI,1942-10-16,1942,10,13.420576095581055
FI,1942-11-16,1942,11,14.309257507324219
FI,1942-12-16,1942,12,15.825050354003906
FI,1943-01-16,1943,1,17.20014190673828
FI,1943-02-15,1943,2,18.024497985839844
FI,1943-03-16,1943,3,17.717729568481445
FI,1943-04-16,1943,4,16.930679321289063
FI,1943-05-16,1943,5,15.774907112121582
FI,1943-06-16,1943,6,14.402379035949707
FI,1943-07-16,1943,7,13.382143020629883
FI,1943-08-16,1943,8,12.957494735717773
FI,1943-09-16,1943,9,12.575326919555664
FI,1943-10-16,1943,10,13.231451034545898
FI,1943-11-16,1943,11,14.781442642211914
FI,1943-12-16,1943,12,16.26573944091797
FI,1944-01-16,1944,1,17.111202239990234
FI,1944-02-15,1944,2,18.36237335205078
FI,1944-03-16,1944,3,17.57235336303711
FI,1944-04-16,1944,4,16.69936752319336
FI,1944-05-16,1944,5,15.384969711303711
FI,1944-06-16,1944,6,14.091878890991211
FI,1944-07-16,1944,7,13.0173921585083
FI,1944-08-16,1944,8,13.420120239257813
FI,1944-09-16,1944,9,12.936201095581055
FI,1944-10-16,1944,10,12.677764892578125
FI,1944-11-16,1944,11,14.294943809509277
FI,1944-12-16,1944,12,16.184051513671875
FI,1945-01-16,1945,1,16.755390167236328
FI,1945-02-15,1945,2,17.781185150146484
FI,1945-03-16,1945,3,17.300167083740234
FI,1945-04-16,1945,4,16.821678161621094
FI,1945-05-16,1945,5,15.290532112121582
FI,1945-06-16,1945,6,14.368754386901855
FI,1945-07-16,1945,7,13.353204727172852
FI,1945-08-16,1945,8,12.819369316101074
FI,1945-09-16,1945,9,12.441638946533203
FI,1945-10-16,1945,10,13.157451629638672
FI,1945-11-16,1945,11,14.948506355285645
FI,1945-12-16,1945,12,16.61730194091797
FI,1946-01-16,1946,1,17.59010124206543
FI,1946-02-15,1946,2,18.17866325378418
FI,1946-03-16,1946,3,18.033855438232422
FI,1946-04-16,1946,4,17.30203628540039
FI,1946-05-16,1946,5,15.22059440612793
FI,1946-06-16,1946,6,12.973926544189453
FI,1946-07-16,1946,7,12.540146827697754
FI,1946-08-16,1946,8,11.704957962036133
FI,1946-09-16,1946,9,11.849764823913574
FI,1946-10-16,1946,10,12.956415176391602
FI,1946-11-16,1946,11,14.216318130493164
FI,1946-12-16,1946,12,14.821863174438477
FI,1947-01-16,1947,1,16.61801528930664
FI,1947-02-15,1947,2,17.770309448242188
FI,1947-03-16,1947,3,17.3446044921875
FI,1947-04-16,1947,4,16.55767822265625
FI,1947-05-16,1947,5,15.032856941223145
FI,1947-06-16,1947,6,13.73475456237793
FI,1947-07-16,1947,7,12.483011245727539
FI,1947-08-16,1947,8,12.675495147705078
FI,1947-09-16,1947,9,11.93266487121582
FI,1947-10-16,1947,10,12.267712593078613
FI,1947-11-16,1947,11,14.188068389892578
FI,1947-12-16,1947,12,15.172348022460938
FI,1948-01-16,1948,1,16.48383331298828
FI,1948-02-15,1948,2,17.263072967529297
FI,1948-03-16,1948,3,17.034069061279297
FI,1948-04-16,1948,4,16.711618423461914
FI,1948-05-16,1948,5,14.581219673156738
FI,1948-06-16,1948,6,13.396880149841309
FI,1948-07-16,1948,7,12.42764663696289
FI,1948-08-16,1948,8,12.150167465209961
FI,1948-09-16,1948,9,11.481271743774414
FI,1948-10-16,1948,10,12.34833812713623
FI,1948-11-16,1948,11,13.83450698852539
FI,1948-12-16,1948,12,15.327301025390625
FI,1949-01-16,1949,1,17.143577575683594
FI,1949-02-15,1949,2,17.377620697021484
FI,1949-03-16,1949,3,17.338542938232422
FI,1949-04-16,1949,4,16.52667999267578
FI,1949-05-16,1949,5,14.654219627380371
FI,1949-06-16,1949,6,13.88097095489502
FI,1949-07-16,1949,7,13.265392303466797
FI,1949-08-16,1949,8,12.131370544433594
FI,1949-09-16,1949,9,12.695703506469727
FI,1949-10-16,1949,10,12.888452529907227
FI,1949-11-16,1949,11,14.333818435668945
FI,1949-12-16,1949,12,15.518613815307617
FI,1950-01-16,1950,1,16.365421295166016
FI,1950-02-15,1950,2,17.102371215820313
FI,1950-03-16,1950,3,18.147167205810547
FI,1950-04-16,1950,4,17.064430236816406
FI,1950-05-16,1950,5,15.785907745361328
FI,1950-06-16,1950,6,14.11644172668457
FI,1950-07-16,1950,7,13.381205558776855
FI,1950-08-16,1950,8,12.824307441711426
FI,1950-09-16,1950,9,12.804451942443848
FI,1950-10-16,1950,10,13.459014892578125
FI,1950-11-16,1950,11,14.474506378173828
FI,1950-12-16,1950,12,16.208641052246094
FI,1951-01-16,1951,1,17.633220672607422
FI,1951-02-15,1951,2,17.912790298461914
FI,1951-03-16,1951,3,18.384166717529297
FI,1951-04-16,1951,4,16.485118865966797
FI,1951-05-16,1951,5,14.414594650268555
FI,1951-06-16,1951,6,14.256317138671875
FI,1951-07-16,1951,7,13.420767784118652
FI,1951-08-16,1951,8,12.987869262695313
FI,1951-09-16,1951,9,12.873139381408691
FI,1951-10-16,1951,10,13.727327346801758
FI,1951-11-16,1951,11,14.722757339477539
FI,1951-12-16,1951,12,15.849300384521484
FI,1952-01-16,1952,1,16.887908935546875
FI,1952-02-15,1952,2,17.761245727539063
FI,1952-03-16,1952,3,17.806110382080078
FI,1952-04-16,1952,4,16.673992156982422
FI,1952-05-16,1952,5,15.324844360351563
FI,1952-06-16,1952,6,14.063192367553711
FI,1952-07-16,1952,7,13.256267547607422
FI,1952-08-16,1952,8,12.796119689941406
FI,1952-09-16,1952,9,11.692327499389648
FI,1952-10-16,1952,10,13.11501407623291
FI,1952-11-16,1952,11,14.107505798339844
FI,1952-12-16,1952,12,15.330418586730957
FI,1953-01-16,1953,1,17.265953063964844
FI,1953-02-15,1953,2,18.278371810913086
FI,1953-03-16,1953,3,18.223041534423828
FI,1953-04-16,1953,4,16.794992446899414
FI,1953-05-16,1953,5,14.952469825744629
FI,1953-06-16,1953,6,13.717191696166992
FI,1953-07-16,1953,7,12.82795524597168
FI,1953-08-16,1953,8,12.318931579589844
FI,1953-09-16,1953,9,12.152763366699219
FI,1953-10-16,1953,10,13.123201370239258
FI,1953-11-16,1953,11,14.429130554199219
FI,1953-12-16,1953,12,15.175024032592773
FI,1954-01-16,1954,1,17.279705047607422
FI,1954-02-15,1954,2,17.97266387939453
FI,1954-03-16,1954,3,17.23281478881836
FI,1954-04-16,1954,4,16.64349365234375
FI,1954-05-16,1954,5,14.992469787597656
FI,1954-06-16,1954,6,13.658254623413086
FI,1954-07-16,1954,7,12.654142379760742
FI,1954-08-16,1954,8,12.065752029418945
FI,1954-09-16,1954,9,12.028202056884766
FI,1954-10-16,1954,10,13.01720142364502
FI,1954-11-16,1954,11,14.679506301879883
FI,1954-12-16,1954,12,16.135175704956055
FI,1955-01-16,1955,1,16.984195709228516
FI,1955-02-15,1955,2,18.718059539794922
FI,1955-03-16,1955,3,18.03276824951172
FI,1955-04-16,1955,4,17.349365234375
FI,1955-05-16,1955,5,14.980656623840332
FI,1955-06-16,1955,6,13.899192810058594
FI,1955-07-16,1955,7,13.017080307006836
FI,1955-08-16,1955,8,12.475870132446289
FI,1955-09-16,1955,9,12.777826309204102
FI,1955-10-16,1955,10,12.721451759338379
FI,1955-11-16,1955,11,13.868694305419922
FI,1955-12-16,1955,12,15.183282852172852
FI,1956-01-16,1956,1,17.04836082458496
FI,1956-02-15,1956,2,18.34397315979004
FI,1956-03-16,1956,3,18.70242691040039
FI,1956-04-16,1956,4,17.134140014648438
FI,1956-05-16,1956,5,15.40603256225586
FI,1956-06-16,1956,6,13.889059066772461
FI,1956-07-16,1956,7,12.895768165588379
FI,1956-08-16,1956,8,12.61684799194336
FI,1956-09-16,1956,9,12.302201271057129
FI,1956-10-16,1956,10,13.119138717651367
FI,1956-11-16,1956,11,13.738319396972656
FI,1956-12-16,1956,12,14.850675582885742
FI,1957-01-16,1957,1,16.735015869140625
FI,1957-02-15,1957,2,17.257003784179688
FI,1957-03-16,1957,3,17.729541778564453
FI,1957-04-16,1957,4,16.161991119384766
FI,1957-05-16,1957,5,14.557531356811523
FI,1957-06-16,1957,6,13.80769157409668
FI,1957-07-16,1957,7,12.973642349243164
FI,1957-08-16,1957,8,12.43049430847168
FI,1957-09-16,1957,9,12.11082649230957
FI,1957-10-16,1957,10,12.531386375427246
FI,1957-11-16,1957,11,14.06863021850586
FI,1957-12-16,1957,12,15.810425758361816
FI,1958-01-16,1958,1,16.9032039642334
FI,1958-02-15,1958,2,17.36849594116211
FI,1958-03-16,1958,3,17.27562713623047
FI,1958-04-16,1958,4,16.434242248535156
FI,1958-05-16,1958,5,14.710344314575195
FI,1958-06-16,1958,6,13.882879257202148
FI,1958-07-16,1958,7,12.993955612182617
FI,1958-08-16,1958,8,12.732404708862305
FI,1958-09-16,1958,9,12.496576309204102
FI,1958-10-16,1958,10,12.962451934814453
FI,1958-11-16,1958,11,14.277069091796875
FI,1958-12-16,1958,12,16.04180145263672
FI,1959-01-16,1959,1,17.408329010009766
FI,1959-02-15,1959,2,18.193214416503906
FI,1959-03-16,1959,3,17.826419830322266
FI,1959-04-16,1959,4,17.168508529663086
FI,1959-05-16,1959,5,15.663345336914063
FI,1959-06-16,1959,6,14.833942413330078
FI,1959-07-16,1959,7,13.40342903137207
FI,1959-08-16,1959,8,13.108994483947754
FI,1959-09-16,1959,9,12.879264831542969
FI,1959-10-16,1959,10,12.970577239990234
FI,1959-11-16,1959,11,14.45275592803955
FI,1959-12-16,1959,12,16.194175720214844
FI,1960-01-16,1960,1,17.933271408081055
FI,1960-02-15,1960,2,18.148727416992188
FI,1960-03-16,1960,3,18.301944732666016
FI,1960-04-16,1960,4,17.027713775634766
FI,1960-05-16,1960,5,14.966531753540039
